,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
884,,,15000,15000,14975.0, 60 months,13.56,345.62,C,C1,Surveyor,< 1 year,MORTGAGE,85000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,770xx,TX,16.22,0.0,Jul-2006,0.0,,,13.0,0.0,17933,39.9,19.0,f,14645.77,14621.36,640.39,639.32,354.23,286.16,0.0,0.0,0.0,Feb-2019,345.62,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,3105.0,204319.0,0.0,2.0,0.0,1.0,24.0,21839.0,58.0,0.0,2.0,5093.0,48.0,45000.0,1.0,1.0,0.0,3.0,18574.0,21628.0,43.8,0.0,0.0,114.0,149.0,18.0,18.0,1.0,18.0,,24.0,,0.0,6.0,8.0,6.0,6.0,8.0,10.0,10.0,8.0,13.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,255821.0,39772.0,38500.0,38009.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
885,,,35000,35000,35000.0, 36 months,16.91,1246.28,C,C5,HR Director ,1 year,MORTGAGE,237000.0,Verified,Dec-2018,Current,n,,,major_purchase,Major purchase,711xx,LA,7.59,0.0,Dec-2010,1.0,48.0,,11.0,0.0,6422,17.0,41.0,w,32746.92,32746.92,2746.29,2746.29,2253.08,493.21,0.0,0.0,0.0,Feb-2019,2795.61,Mar-2019,Feb-2019,0.0,48.0,1,Individual,,,,0.0,0.0,320457.0,3.0,6.0,4.0,7.0,6.0,146531.0,111.0,0.0,1.0,3548.0,67.0,37800.0,2.0,0.0,3.0,10.0,29132.0,31378.0,17.0,0.0,0.0,80.0,96.0,22.0,6.0,2.0,22.0,68.0,1.0,68.0,1.0,3.0,3.0,4.0,6.0,31.0,4.0,8.0,3.0,11.0,0.0,0.0,0.0,4.0,92.7,0.0,0.0,0.0,353845.0,152953.0,37800.0,129586.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
886,,,40000,40000,40000.0, 36 months,12.98,1347.38,B,B5,VP of sales,1 year,MORTGAGE,225000.0,Not Verified,Dec-2018,Current,n,,,small_business,Business,064xx,CT,12.68,0.0,Sep-2002,1.0,,,17.0,0.0,85727,40.8,33.0,w,38160.68,38160.68,2651.49,2651.49,1839.32,812.17,0.0,0.0,0.0,Feb-2019,1347.38,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,433582.0,0.0,1.0,0.0,1.0,13.0,15189.0,65.0,0.0,1.0,27297.0,43.0,210300.0,0.0,7.0,1.0,2.0,25505.0,107973.0,44.3,0.0,0.0,102.0,195.0,22.0,13.0,3.0,22.0,,3.0,,0.0,8.0,8.0,12.0,13.0,14.0,15.0,16.0,8.0,17.0,0.0,0.0,0.0,0.0,100.0,16.7,0.0,0.0,635670.0,100916.0,193700.0,23520.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
887,,,4800,4800,4800.0, 36 months,13.56,163.03,C,C1,Sales,10+ years,MORTGAGE,77000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,119xx,NY,26.29,0.0,Oct-1999,1.0,43.0,,17.0,0.0,11020,38.0,28.0,w,4581.19,4581.19,320.64,320.64,218.81,101.83,0.0,0.0,0.0,Feb-2019,163.03,Mar-2019,Feb-2019,0.0,43.0,1,Individual,,,,0.0,377.0,258842.0,2.0,5.0,1.0,3.0,2.0,53881.0,70.0,1.0,1.0,2454.0,61.0,29000.0,1.0,0.0,2.0,4.0,15226.0,2355.0,55.6,0.0,0.0,148.0,230.0,4.0,2.0,3.0,30.0,,2.0,,1.0,3.0,10.0,3.0,4.0,13.0,10.0,12.0,10.0,17.0,0.0,0.0,0.0,2.0,96.2,0.0,0.0,0.0,435534.0,64901.0,5300.0,76634.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
888,,,18000,18000,18000.0, 36 months,15.02,624.16,C,C3,Special Inspector,4 years,RENT,58000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,980xx,WA,27.11,0.0,Sep-1999,3.0,,,15.0,0.0,26774,69.5,20.0,w,17197.29,17197.29,1225.79,1225.79,802.71,423.08,0.0,0.0,0.0,Feb-2019,624.16,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,28756.0,2.0,1.0,0.0,0.0,30.0,1982.0,12.0,2.0,5.0,6246.0,53.0,38500.0,0.0,2.0,3.0,5.0,1917.0,1726.0,91.1,0.0,0.0,66.0,231.0,2.0,2.0,0.0,2.0,,2.0,,0.0,6.0,10.0,7.0,8.0,3.0,14.0,17.0,10.0,15.0,0.0,0.0,0.0,2.0,100.0,85.7,0.0,0.0,54500.0,28756.0,19500.0,16000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
889,,,16000,16000,16000.0, 36 months,7.56,498.15,A,A3,registered nurse,10+ years,MORTGAGE,79000.0,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,433xx,OH,23.64,0.0,Aug-2006,0.0,,,16.0,0.0,10129,17.6,25.0,w,15202.8,15202.8,986.22,986.22,797.2,189.02,0.0,0.0,0.0,Feb-2019,498.15,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,197193.0,0.0,2.0,1.0,1.0,11.0,44483.0,74.0,2.0,4.0,1885.0,46.0,57400.0,0.0,10.0,0.0,5.0,12325.0,24579.0,10.0,0.0,0.0,148.0,137.0,11.0,11.0,4.0,11.0,,,,0.0,2.0,6.0,5.0,5.0,8.0,12.0,13.0,6.0,16.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,281100.0,54612.0,27300.0,60200.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
890,,,10000,10000,10000.0, 60 months,16.14,243.93,C,C4,Director,10+ years,RENT,173500.0,Source Verified,Dec-2018,Current,n,,,other,Other,906xx,CA,7.23,0.0,Jan-1998,0.0,55.0,,14.0,0.0,5859,13.2,26.0,f,807.85,807.85,9374.41,9374.41,9192.15,182.26,0.0,0.0,0.0,Feb-2019,243.93,Mar-2019,Feb-2019,0.0,55.0,1,Individual,,,,0.0,0.0,63161.0,0.0,2.0,1.0,1.0,10.0,57302.0,88.0,0.0,1.0,1014.0,45.0,44300.0,1.0,1.0,2.0,2.0,4512.0,22736.0,4.5,0.0,0.0,207.0,251.0,17.0,10.0,3.0,29.0,,10.0,,2.0,2.0,4.0,5.0,8.0,7.0,11.0,15.0,4.0,14.0,0.0,0.0,0.0,1.0,96.0,0.0,0.0,0.0,131078.0,63161.0,23800.0,85313.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
891,,,16500,16500,16500.0, 60 months,11.8,365.37,B,B4,Operations Manager ,8 years,RENT,50000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,752xx,TX,11.64,0.0,May-2007,0.0,,,6.0,0.0,8818,25.9,14.0,w,16091.76,16091.76,714.52,714.52,408.24,306.28,0.0,0.0,0.0,Feb-2019,365.37,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,15542.0,0.0,1.0,0.0,1.0,14.0,6724.0,67.0,0.0,1.0,5358.0,35.0,34000.0,1.0,0.0,0.0,2.0,2590.0,21582.0,29.0,0.0,0.0,134.0,139.0,20.0,14.0,0.0,20.0,,14.0,,0.0,3.0,3.0,3.0,5.0,3.0,5.0,11.0,3.0,6.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,44000.0,15542.0,30400.0,10000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
892,,,12000,12000,12000.0, 36 months,7.56,373.61,A,A3,Air Traffic Controller,10+ years,MORTGAGE,94992.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,863xx,AZ,14.74,0.0,Aug-2008,1.0,,,5.0,0.0,4086,17.0,14.0,w,11402.1,11402.1,739.66,739.66,597.9,141.76,0.0,0.0,0.0,Feb-2019,373.61,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,225033.0,1.0,2.0,1.0,2.0,3.0,49955.0,98.0,0.0,0.0,0.0,54.0,24000.0,0.0,2.0,2.0,3.0,45007.0,,,0.0,0.0,123.0,124.0,58.0,3.0,3.0,,,0.0,,0.0,0.0,1.0,0.0,1.0,4.0,2.0,7.0,1.0,5.0,0.0,0.0,0.0,2.0,100.0,,0.0,0.0,264744.0,54041.0,0.0,62244.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
893,,,15000,15000,15000.0, 36 months,19.92,556.85,D,D3,RRT,10+ years,MORTGAGE,82038.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,335xx,FL,27.63,0.0,Aug-2007,1.0,40.0,,14.0,0.0,27368,67.2,42.0,f,14379.19,14379.19,1088.8,1088.8,620.81,467.99,0.0,0.0,0.0,Feb-2019,556.85,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,328543.0,1.0,4.0,2.0,3.0,5.0,124812.0,93.0,1.0,3.0,9852.0,84.0,40700.0,1.0,0.0,5.0,8.0,23467.0,4632.0,85.5,0.0,0.0,136.0,107.0,8.0,5.0,2.0,8.0,,4.0,,0.0,4.0,4.0,4.0,6.0,28.0,9.0,12.0,4.0,14.0,0.0,0.0,0.0,3.0,97.6,75.0,0.0,0.0,351424.0,152180.0,32000.0,128360.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
894,,,8000,8000,8000.0, 36 months,11.8,264.96,B,B4,Senior analyst,3 years,RENT,53188.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,786xx,TX,13.67,0.0,Nov-1995,1.0,74.0,,6.0,0.0,7512,17.6,18.0,w,7625.58,7625.58,522.05,522.05,374.42,147.63,0.0,0.0,0.0,Feb-2019,264.96,Mar-2019,Feb-2019,0.0,74.0,1,Individual,,,,0.0,0.0,14528.0,2.0,2.0,1.0,3.0,3.0,7016.0,70.0,1.0,2.0,7274.0,28.0,42800.0,0.0,0.0,3.0,5.0,2421.0,35007.0,17.2,0.0,0.0,87.0,277.0,5.0,3.0,0.0,15.0,74.0,3.0,74.0,5.0,2.0,3.0,3.0,8.0,6.0,4.0,11.0,3.0,6.0,0.0,0.0,0.0,2.0,72.2,0.0,0.0,0.0,52800.0,14528.0,42300.0,10000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
895,,,12500,12500,12500.0, 60 months,17.97,317.22,D,D1,Police Officer,1 year,RENT,68000.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,067xx,CT,15.65,0.0,Dec-2006,2.0,39.0,,8.0,0.0,8992,41.8,19.0,w,12237.99,12237.99,615.72,615.72,262.01,353.71,0.0,0.0,0.0,Feb-2019,317.22,Mar-2019,Feb-2019,0.0,39.0,1,Individual,,,,0.0,0.0,20775.0,1.0,1.0,0.0,1.0,17.0,11783.0,64.0,1.0,3.0,3076.0,52.0,21500.0,1.0,0.0,3.0,4.0,2597.0,3542.0,58.3,0.0,0.0,126.0,144.0,2.0,2.0,0.0,27.0,,0.0,,1.0,3.0,5.0,3.0,6.0,5.0,7.0,14.0,5.0,8.0,0.0,0.0,0.0,1.0,94.7,33.3,0.0,0.0,39900.0,20775.0,8500.0,18400.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
896,,,15000,15000,15000.0, 60 months,12.98,341.15,B,B5,Enrollment Coordinator,6 years,RENT,61000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,112xx,NY,16.21,0.0,Oct-2005,0.0,,88.0,13.0,1.0,13871,48.5,21.0,w,14640.26,14640.26,666.08,666.08,359.74,306.34,0.0,0.0,0.0,Feb-2019,341.15,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,121109.0,0.0,3.0,1.0,2.0,8.0,107238.0,88.0,1.0,2.0,5590.0,65.0,28600.0,1.0,0.0,0.0,4.0,9316.0,9129.0,60.3,0.0,0.0,99.0,158.0,11.0,8.0,0.0,31.0,,13.0,,0.0,5.0,5.0,5.0,8.0,5.0,10.0,16.0,5.0,13.0,0.0,0.0,0.0,2.0,100.0,20.0,1.0,0.0,128526.0,121109.0,23000.0,99926.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
897,,,15000,15000,15000.0, 36 months,8.81,475.68,A,A5,Sales Consultant,5 years,RENT,60000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,104xx,NY,9.02,1.0,May-2008,0.0,5.0,,26.0,0.0,9846,11.4,41.0,w,14266.21,14266.21,940.35,940.35,733.79,206.56,0.0,0.0,0.0,Feb-2019,475.68,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,9846.0,2.0,0.0,0.0,0.0,49.0,0.0,,3.0,5.0,3022.0,11.0,86600.0,0.0,0.0,0.0,6.0,379.0,65802.0,12.8,0.0,0.0,117.0,127.0,3.0,3.0,0.0,3.0,5.0,,5.0,0.0,9.0,12.0,19.0,23.0,4.0,26.0,36.0,12.0,26.0,0.0,0.0,0.0,3.0,95.0,0.0,0.0,0.0,86600.0,9846.0,75500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
898,,,15000,15000,15000.0, 36 months,7.02,463.3,A,A2,Arbitration supervisor ,3 years,OWN,125000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,125xx,NY,13.31,0.0,Oct-2000,2.0,,,13.0,0.0,8682,7.4,28.0,w,14624.44,14624.44,475.0,475.0,375.56,99.44,0.0,0.0,0.0,Feb-2019,483.78,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,52695.0,3.0,2.0,1.0,2.0,6.0,44013.0,83.0,3.0,4.0,2700.0,31.0,117300.0,1.0,4.0,5.0,6.0,4053.0,101587.0,7.3,0.0,0.0,181.0,218.0,1.0,1.0,2.0,1.0,,1.0,,0.0,4.0,5.0,8.0,10.0,7.0,11.0,19.0,5.0,13.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,170306.0,52695.0,109600.0,53006.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
899,,,8000,8000,8000.0, 36 months,11.8,264.96,B,B4,Manager ,2 years,RENT,22000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,853xx,AZ,16.26,0.0,Nov-2014,0.0,,,8.0,0.0,5816,23.2,8.0,w,7525.58,7525.58,622.05,622.05,474.42,147.63,0.0,0.0,0.0,Feb-2019,364.96,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,11102.0,1.0,1.0,0.0,0.0,32.0,5286.0,50.0,2.0,5.0,3416.0,31.0,25100.0,1.0,1.0,0.0,5.0,1388.0,18684.0,23.7,0.0,0.0,32.0,49.0,3.0,3.0,0.0,3.0,,18.0,,0.0,2.0,2.0,6.0,6.0,1.0,7.0,7.0,2.0,8.0,0.0,0.0,0.0,2.0,100.0,33.3,0.0,0.0,35648.0,11102.0,24500.0,10548.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
900,,,25000,25000,25000.0, 36 months,11.8,827.98,B,B4,,< 1 year,RENT,160000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,028xx,RI,5.51,0.0,Nov-2003,1.0,78.0,,15.0,0.0,23284,60.8,24.0,w,23829.98,23829.98,1631.38,1631.38,1170.02,461.36,0.0,0.0,0.0,Feb-2019,827.98,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,277615.0,2.0,4.0,0.0,0.0,81.0,251056.0,152.0,2.0,2.0,7270.0,78.0,38300.0,0.0,0.0,1.0,2.0,18508.0,11516.0,66.9,0.0,0.0,136.0,181.0,1.0,1.0,0.0,1.0,78.0,1.0,78.0,0.0,7.0,7.0,8.0,12.0,9.0,10.0,14.0,7.0,15.0,0.0,0.0,0.0,2.0,95.8,50.0,0.0,0.0,220272.0,277615.0,34800.0,166982.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
901,,,6000,6000,6000.0, 36 months,8.19,188.55,A,A4,Teacher,10+ years,MORTGAGE,69000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,275xx,NC,25.77,0.0,Jul-2007,0.0,59.0,,25.0,0.0,3147,3.3,30.0,w,5703.79,5703.79,373.0,373.0,296.21,76.79,0.0,0.0,0.0,Feb-2019,188.55,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,139.0,196507.0,1.0,5.0,2.0,3.0,8.0,49142.0,77.0,3.0,7.0,622.0,33.0,96800.0,3.0,1.0,1.0,10.0,7860.0,57619.0,1.7,0.0,0.0,137.0,65.0,3.0,3.0,1.0,3.0,,8.0,,0.0,5.0,10.0,8.0,8.0,9.0,18.0,19.0,10.0,25.0,0.0,0.0,0.0,5.0,96.7,0.0,0.0,0.0,311803.0,52289.0,58600.0,63908.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
902,,,12000,12000,12000.0, 36 months,8.19,377.09,A,A4,sales Representative ,4 years,MORTGAGE,60000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,564xx,MN,23.48,0.0,Jun-2007,0.0,27.0,,18.0,0.0,12122,52.9,29.0,w,11407.61,11407.61,745.99,745.99,592.39,153.6,0.0,0.0,0.0,Feb-2019,377.09,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,137780.0,0.0,10.0,0.0,0.0,37.0,13561.0,23.0,0.0,0.0,4497.0,32.0,22900.0,0.0,1.0,0.0,0.0,7654.0,4294.0,69.8,0.0,0.0,111.0,138.0,42.0,37.0,2.0,54.0,27.0,,27.0,0.0,4.0,6.0,4.0,4.0,17.0,7.0,10.0,6.0,18.0,0.0,0.0,0.0,0.0,93.1,50.0,0.0,0.0,204260.0,25683.0,14200.0,58625.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
903,,,40000,40000,40000.0, 60 months,11.8,885.75,B,B4,,,RENT,223000.0,Not Verified,Dec-2018,Current,n,,,other,Other,864xx,AZ,2.36,0.0,Jul-2009,0.0,,,5.0,0.0,3653,40.1,8.0,w,39010.32,39010.32,1732.17,1732.17,989.68,742.49,0.0,0.0,0.0,Feb-2019,885.75,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,5909.0,0.0,1.0,0.0,0.0,30.0,2256.0,25.0,0.0,0.0,2588.0,33.0,9100.0,0.0,0.0,1.0,0.0,1182.0,3347.0,52.2,0.0,0.0,113.0,102.0,35.0,30.0,0.0,35.0,,1.0,,0.0,3.0,3.0,3.0,4.0,2.0,4.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,18100.0,5909.0,7000.0,9000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
904,,,9000,9000,9000.0, 36 months,12.98,303.16,B,B5,dealer,3 years,RENT,48000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,891xx,NV,19.63,0.0,Nov-2003,1.0,,,10.0,0.0,9247,17.4,14.0,w,8586.15,8586.15,596.58,596.58,413.85,182.73,0.0,0.0,0.0,Feb-2019,303.16,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,25388.0,3.0,1.0,1.0,1.0,4.0,16141.0,95.0,2.0,5.0,4471.0,36.0,53100.0,1.0,0.0,1.0,6.0,2821.0,34653.0,21.1,0.0,0.0,134.0,181.0,5.0,4.0,0.0,5.0,,4.0,,0.0,4.0,4.0,6.0,8.0,2.0,9.0,12.0,4.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,70100.0,25388.0,43900.0,17000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
905,,,14000,14000,14000.0, 36 months,12.98,471.59,B,B5,IT Manager,6 years,RENT,70000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,463xx,IN,19.29,0.0,Jul-2001,1.0,,,17.0,0.0,21734,55.3,34.0,w,13356.22,13356.22,928.04,928.04,643.78,284.26,0.0,0.0,0.0,Feb-2019,471.59,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,92384.0,2.0,4.0,1.0,1.0,2.0,70650.0,49.0,1.0,1.0,5754.0,53.0,39300.0,0.0,1.0,1.0,2.0,6159.0,6703.0,72.4,0.0,0.0,164.0,209.0,0.0,0.0,0.0,51.0,,0.0,,0.0,6.0,9.0,7.0,7.0,19.0,13.0,15.0,9.0,17.0,0.0,0.0,0.0,2.0,100.0,66.7,0.0,0.0,128754.0,92384.0,24300.0,89454.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
906,,,15000,15000,15000.0, 60 months,10.72,324.05,B,B2,COO,4 years,MORTGAGE,120000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,018xx,MA,14.95,0.0,Oct-1998,0.0,,,14.0,0.0,4616,2.4,40.0,w,14618.2,14618.2,634.7,634.7,381.8,252.9,0.0,0.0,0.0,Feb-2019,324.05,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,288148.0,2.0,3.0,1.0,5.0,1.0,66381.0,85.0,4.0,7.0,2423.0,18.0,190200.0,2.0,2.0,1.0,12.0,20582.0,185084.0,2.4,0.0,0.0,242.0,227.0,2.0,1.0,1.0,2.0,,9.0,,0.0,5.0,5.0,9.0,16.0,18.0,10.0,21.0,5.0,14.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,501944.0,70997.0,189700.0,79744.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
907,,,9500,9500,9500.0, 36 months,8.81,301.26,A,A5,,< 1 year,RENT,45000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,948xx,CA,34.61,0.0,Nov-2008,0.0,,,25.0,0.0,19288,21.1,36.0,f,9035.27,9035.27,595.55,595.55,464.73,130.82,0.0,0.0,0.0,Feb-2019,301.26,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,135225.0,2.0,18.0,1.0,3.0,4.0,115937.0,73.0,1.0,2.0,9769.0,54.0,91300.0,0.0,4.0,0.0,5.0,5409.0,57012.0,25.3,0.0,0.0,121.0,107.0,4.0,4.0,0.0,28.0,,,,0.0,3.0,3.0,4.0,4.0,27.0,7.0,9.0,3.0,25.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,250178.0,135225.0,76300.0,158878.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
908,,,7500,7500,7500.0, 36 months,19.92,278.43,D,D3,Clinician ,2 years,RENT,60000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,100xx,NY,8.0,0.0,May-2014,2.0,,,11.0,0.0,3764,10.3,13.0,w,7189.58,7189.58,544.41,544.41,310.42,233.99,0.0,0.0,0.0,Feb-2019,278.43,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,55795.0,2.0,2.0,1.0,1.0,3.0,52031.0,98.0,1.0,4.0,3756.0,19.0,36600.0,1.0,0.0,2.0,5.0,5072.0,26936.0,12.3,0.0,0.0,52.0,55.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2.0,2.0,6.0,6.0,4.0,9.0,9.0,2.0,11.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,84326.0,55795.0,30700.0,47726.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
909,,,5000,5000,5000.0, 36 months,7.56,155.67,A,A3,Client Service Rep,10+ years,MORTGAGE,36000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,481xx,MI,18.83,0.0,Aug-1996,0.0,,,10.0,0.0,5389,20.7,20.0,w,4750.88,4750.88,308.19,308.19,249.12,59.07,0.0,0.0,0.0,Feb-2019,155.67,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,190002.0,1.0,2.0,1.0,1.0,11.0,9167.0,57.0,1.0,1.0,3109.0,35.0,26000.0,1.0,6.0,1.0,2.0,19000.0,10391.0,23.0,0.0,0.0,145.0,268.0,1.0,1.0,1.0,30.0,,11.0,,0.0,1.0,4.0,3.0,5.0,6.0,7.0,13.0,4.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,230977.0,14556.0,13500.0,16000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
